ISIN,Fund_Name,NAV,Date
INF090I01IN1,Franklin India Equity Advantage Fund - Direct - Growth,197.1812,2025-04-23
INF090I01IL5,Franklin India Equity Advantage Fund - Direct - IDCW ,23.3992,2025-04-23
INF090I01205,Franklin India Equity Advantage Fund - Growth Plan,179.7891,2025-04-23
INF090I01189,Franklin India Equity Advantage Fund - IDCW ,20.514,2025-04-23
INF179KA1RT1,HDFC Large and Mid Cap Fund - Growth Option,323.704,2025-04-23
INF179KA1RQ7,HDFC Large and Mid Cap Fund - Growth Option - Direct Plan,339.728,2025-04-23
INF179KA1RU9,HDFC Large and Mid Cap Fund - IDCW Option,35.627,2025-04-23
INF179KA1RR5,HDFC Large and Mid Cap Fund - IDCW Option - Direct Plan,46.455,2025-04-23
INF0R8701269,Helios Large & Mid Cap Fund - Direct Plan - Growth Option,9.9,2025-04-23
INF0R8701277,Helios Large & Mid Cap Fund - Direct Plan - IDCW Option,9.9,2025-04-23
INF0R8701236,Helios Large & Mid Cap Fund - Regular Plan - Growth Option,9.82,2025-04-23
INF0R8701244,Helios Large & Mid Cap Fund - Regular Plan - IDCW Option,9.82,2025-04-23
INF336L01NV5,HSBC Large & Mid Cap Fund - Direct Growth,27.041,2025-04-23
INF336L01NW3,HSBC Large & Mid Cap Fund - Direct IDCW,20.6879,2025-04-23
INF336L01NY9,HSBC Large & Mid Cap Fund - Regular Growth,24.808,2025-04-23
INF336L01NZ6,HSBC Large & Mid Cap Fund - Regular IDCW,18.9112,2025-04-23
INF109K011O5,ICICI Prudential Large & Mid Cap Fund - Direct Plan - Growth,1077.01,2025-04-23
INF109K019N0,ICICI Prudential Large & Mid Cap Fund - Direct Plan - IDCW,52.87,2025-04-23
INF109K01431,ICICI Prudential Large & Mid Cap Fund - Growth,966.03,2025-04-23
INF109K01EQ7,ICICI Prudential Large & Mid Cap Fund - IDCW,30.92,2025-04-23
INF205K01MA0,Invesco India Large & Mid Cap Fund - Direct Plan - Growth,109.3,2025-04-23
INF205K01LY2,Invesco India Large & Mid Cap Fund - Direct Plan - IDCW (Payout / Reinvestment),50.67,2025-04-23
INF205K01247,Invesco India Large & Mid Cap Fund - Growth,92.57,2025-04-23
INF205K01262,Invesco India Large & Mid Cap Fund - IDCW (Payout / Reinvestment),41.61,2025-04-23
INF00XX01DA4,ITI Large & Midcap Fund - Direct Plan - Growth,9.3003,2025-04-23
INF00XX01DB2,ITI Large & Midcap Fund - Direct Plan - IDCW Option,9.3003,2025-04-23
INF00XX01CX8,ITI Large & Midcap Fund - Regular Plan - Growth,9.1984,2025-04-23
INF00XX01CY6,ITI Large & Midcap Fund - Regular Plan - IDCW Option,9.1984,2025-04-23
INF174K01LF9,Kotak Equity Opportunities Fund - Direct- Growth,369.093,2025-04-23
INF174K01187,Kotak Equity Opportunities Fund - Growth-Regular,322.316,2025-04-23
INF174K01LG7,Kotak Equity Opportunities Fund - IDCW-Direct,65.13,2025-04-23
INF174K01203,Kotak Equity Opportunities Fund - IDCW-Regular,56.232,2025-04-23
INF767K01NE9,LIC MF Large & Mid Cap Fund-Direct Plan-Growth,42.3157,2025-04-23
INF767K01ND1,LIC MF Large & Mid Cap Fund-Direct Plan-IDCW,33.575,2025-04-23
INF767K01NB5,LIC MF Large & Mid Cap Fund-Regular Plan-Growth,36.8904,2025-04-23
INF767K01NA7,LIC MF Large & Mid Cap Fund-Regular Plan-IDCW,29.8684,2025-04-23
INF174V01960,Mahindra Manulife Large & Mid Cap Fund - Direct Plan - IDCW,21.9533,2025-04-23
INF174V01945,Mahindra Manulife Large & Mid Cap Fund - Direct Plan -Growth,28.2551,2025-04-23
INF174V01911,Mahindra Manulife Large & Mid Cap Fund - Regular Plan - Growth,25.7312,2025-04-23
INF174V01937,Mahindra Manulife Large & Mid Cap Fund - Regular Plan - IDCW,19.6213,2025-04-23
INF769K01BI1,Mirae Asset Large & Midcap Fund - Direct Plan - Growth,158.422,2025-04-23
INF769K01BJ9,Mirae Asset Large & Midcap Fund - Direct Plan - IDCW,80.036,2025-04-23
INF769K01101,Mirae Asset Large & Midcap Fund - Regular Plan - Growth,141.079,2025-04-23
INF769K01127,Mirae Asset Large & Midcap Fund - Regular Plan - IDCW,46.764,2025-04-23
INF247L01999,Motilal Oswal Large and Midcap Fund - Direct Plan Growth,33.2886,2025-04-23
INF247L01965,Motilal Oswal Large and Midcap Fund - Regular Plan Growth,30.5984,2025-04-23
INF247L01AB3,Motilal Oswal Large and Midcap Fund Direct - IDCW Payout/Reinvestment,25.2946,2025-04-23
INF247L01981,Motilal Oswal Large and Midcap Fund Regular - IDCW Payout/Reinvestment,23.3592,2025-04-23
INF959L01CR5,Navi Large & Midcap Fund - Direct Annual IDCW Payout,39.8817,2025-04-23
INF959L01CP9,Navi Large & Midcap Fund - Direct Half Yearly IDCW Payout,39.9167,2025-04-23
INF959L01CI4,Navi Large & Midcap Fund - Direct Normal IDCW Payout,40.0159,2025-04-23
INF959L01CV7,Navi Large & Midcap Fund - Regular Annual IDCW payout,34.9917,2025-04-23
INF959L01CT1,NAVI Large & Midcap Fund - Regular Half Yearly IDCW Payout,34.0306,2025-04-23
INF959L01CL8,Navi Large & Midcap Fund - Regular Normal IDCW Payout,34.0181,2025-04-23
INF959L01CH6,Navi Large & Midcap Fund- Direct Plan- Growth Option,40.5049,2025-04-23
INF959L01CK0,Navi Large & Midcap Fund- Regular Plan- Growth Option,34.022,2025-04-23
INF204K01F04,NIPPON INDIA VISION FUND - DIRECT Plan - IDCW Option,71.5592,2025-04-23
INF204K01E96,Nippon India Vision Fund - Direct Plan Growth Plan - Bonus Option,256.7017,2025-04-23
INF204K01F20,Nippon India Vision Fund - Direct Plan Growth Plan - Growth Option,1514.0999,2025-04-23
INF204K01372,NIPPON INDIA VISION FUND - IDCW Option,63.3861,2025-04-23
INF204K01398,Nippon India Vision Fund-GROWTH PLAN-Bonus Option,237.5437,2025-04-23
INF204K01406,Nippon India Vision Fund-GROWTH PLAN-Growth Option,1410.363,2025-04-23
INF663L01Y12,PGIM India Large and Midcap Fund - Direct Plan - Growth Option,12.11,2025-04-23
INF663L01Y20,PGIM India Large and Midcap Fund - Direct Plan - IDCW option,11.55,2025-04-23
INF663L01X88,PGIM India Large and Midcap Fund - Regular Plan - Growth Option,11.86,2025-04-23
INF663L01X96,PGIM India Large and Midcap Fund - Regular Plan - IDCW Option,11.59,2025-04-23
INF966L01424,quant Large & Mid Cap Fund - Bonus Option - Regular Plan,113.5174,2025-04-23
INF966L01655,quant Large & Mid Cap Fund - Bonus Option-Direct Plan,113.5174,2025-04-23
INF966L01341,quant Large & Mid Cap Fund - Growth Option,113.2653,2025-04-23
INF966L01648,quant Large & Mid Cap Fund - Growth Option-Direct Plan,123.622,2025-04-23
INF966L01622,quant Large & Mid Cap Fund - IDCW Option - Direct Plan,57.5764,2025-04-23
INF966L01325,quant Large & Mid Cap Fund - IDCW Option - Regular Plan,69.1373,2025-04-23
INF200K01UH9,SBI Large & Midcap Fund - Direct Plan - Income Distribution cum Capital Withdrawal Option (IDCW),332.7082,2025-04-23
INF200K01289,SBI Large & Midcap Fund - Regular Plan - Income Distribution cum Capital Withdrawal Option (IDCW),266.3558,2025-04-23
INF200K01UJ5,SBI LARGE & MIDCAP FUND -DIRECT PLAN -Growth,638.3257,2025-04-23
INF200K01305,SBI LARGE & MIDCAP FUND- REGULAR PLAN -Growth,589.5605,2025-04-23
INF903J01PP3,Sundaram Large and Midcap Direct Plan - Income Distribution cum Capital Withdrawal (IDCW),33.7177,2025-04-23
INF903J01PR9,Sundaram Large and Midcap Fund Direct Plan - Growth,91.2155,2025-04-23
INF903J01DT1,Sundaram Large and Midcap Fund Regular Plan - Growth,81.3005,2025-04-23
INF903J01DU9,Sundaram Large and Midcap Regular Plan - Income Distribution cum Capital Withdrawal (IDCW),29.4167,2025-04-23
INF277K01MK8,Tata Large & MId Cap Fund -Direct Plan- Growth Option,580.7123,2025-04-23
INF277K01MI2,Tata Large & Mid Cap Fund Direct Plan - Payout of IDCW Option,113.7777,2025-04-23
INF277K01DH3,Tata Large & Mid Cap Fund Regular Plan - Payout of IDCW Option,82.3113,2025-04-23
INF277K01428,Tata Large & Mid Cap Fund- Regular Plan - Growth Option,510.6416,2025-04-23
INF582M01GA0,Union Large & Midcap Fund - Direct Plan - Growth Option,25.6,2025-04-23
INF582M01GC6,Union Large & Midcap Fund - Direct Plan - IDCW Option,25.6,2025-04-23
INF582M01GD4,Union Large & Midcap Fund - Regular Plan - Growth Option,23.97,2025-04-23
INF582M01GG7,Union Large & Midcap Fund - Regular Plan - IDCW Option,23.97,2025-04-23
INF789F01UG3,UTI Large & Mid Cap Fund - Direct Plan - Growth Option,183.5219,2025-04-23
INF789F01UE8,UTI Large & Mid Cap Fund - Direct Plan - IDCW,90.1843,2025-04-23
INF789F01869,UTI Large & Mid Cap Fund - Regular Plan - Growth Option,171.6812,2025-04-23
INF189A01046,UTI Large & Mid Cap Fund - Regular Plan - IDCW,83.6356,2025-04-23
INF03VN01845,Whiteoak Capital Large & Mid Cap Fund Direct Plan Growth,12.57,2025-04-23
INF03VN01837,Whiteoak Capital Large & Mid Cap Fund Regular Plan Growth,12.292,2025-04-23
INF209K01YY7,Aditya Birla Sun Life Frontline Equity Fund - Growth - Direct Plan,560.89,2025-04-23
INF209K01YX9,Aditya Birla Sun Life Frontline Equity Fund-DIRECT - IDCW,95.86,2025-04-23
INF209K01BR9,Aditya Birla Sun Life Frontline Equity Fund-Growth,508.38,2025-04-23
INF209K01BO6,Aditya Birla Sun Life Frontline Equity Fund-Regular - IDCW,40.21,2025-04-23
INF846K01DP8,Axis Bluechip Fund - Direct Plan - Growth,68.07,2025-04-23
INF846K01DN3,Axis Bluechip Fund - Direct Plan - IDCW,26.59,2025-04-23
INF846K01164,Axis Bluechip Fund - Regular Plan - Growth,59.3,2025-04-23
INF846K01172,Axis Bluechip Fund - Regular Plan - IDCW,18.73,2025-04-23
INF0QA701896,BAJAJ FINSERV LARGE CAP FUND - DIRECT PLAN - GROWTH,9.663,2025-04-23
INF0QA701904,BAJAJ FINSERV LARGE CAP FUND - DIRECT PLAN - IDCW,9.663,2025-04-23
INF0QA701862,BAJAJ FINSERV LARGE CAP FUND - REGULAR PLAN - GROWTH,9.564,2025-04-23
INF0QA701870,BAJAJ FINSERV LARGE CAP FUND - REGULAR PLAN - IDCW,9.564,2025-04-23
INF194K01516,BANDHAN Large Cap Fund - Regular Plan - Growth,73.905,2025-04-23
INF194K01490,BANDHAN Large Cap Fund - Regular Plan - IDCW,21.734,2025-04-23
INF194K01Z44,BANDHAN Large Cap Fund-Direct Plan-Growth,84.652,2025-04-23
INF194K01Z51,BANDHAN Large Cap Fund-Direct Plan-IDCW,28.43,2025-04-23
INF761K01FL3,BANK OF INDIA Bluechip Fund Direct Plan Growth,15.97,2025-04-23
INF761K01FK5,BANK OF INDIA Bluechip Fund Direct Plan IDCW,15.94,2025-04-23
INF761K01FO7,BANK OF INDIA Bluechip Fund Regular Plan Growth,15.23,2025-04-23
INF761K01FN9,BANK OF INDIA Bluechip Fund Regular Plan IDCW,15.23,2025-04-23
INF251K01HN7,BARODA BNP PARIBAS LARGE CAP Fund - Direct Plan - Growth Option,244.7225,2025-04-23
INF251K01HL1,BARODA BNP PARIBAS LARGE CAP Fund - Direct Plan - IDCW Option,27.1761,2025-04-23
INF251K01910,BARODA BNP PARIBAS LARGE CAP Fund - Regular Plan - IDCW Option,22.6851,2025-04-23
INF251K01894,BARODA BNP PARIBAS LARGE CAP Fund- Regular Plan - Growth Option,212.7764,2025-04-23
INF760K01FR2,CANARA ROBECO BLUE CHIP EQUITY FUND - DIRECT PLAN - GROWTH OPTION,70.55,2025-04-23
INF760K01FP6,CANARA ROBECO BLUE CHIP EQUITY FUND - DIRECT PLAN - IDCW (Payout/Reinvestment),54.11,2025-04-23
INF760K01AR3,CANARA ROBECO BLUE CHIP EQUITY FUND - REGULAR PLAN - GROWTH OPTION,61.24,2025-04-23
INF760K01AS1,CANARA ROBECO BLUE CHIP EQUITY FUND - REGULAR PLAN - IDCW (Payout/Reinvestment),29.76,2025-04-23
INF740K01PR3,DSP Top 100 Equity Fund - Direct Plan - Growth,509.628,2025-04-23
INF740K01PS1,DSP Top 100 Equity Fund - Direct Plan - IDCW,29.771,2025-04-23
INF740K01243,DSP Top 100 Equity Fund - Regular Plan - Growth,467.323,2025-04-23
INF740K01227,DSP Top 100 Equity Fund - Regular Plan - IDCW,25.952,2025-04-23
INF754K01BT0,Edelweiss Large Cap Fund - Direct Plan - IDCW Option,38.96,2025-04-23
INF754K01BW4,Edelweiss Large Cap Fund - Direct Plan-Growth option,93.28,2025-04-23
INF754K01053,Edelweiss Large Cap Fund - Plan B - IDCW Option,83.02,2025-04-23
INF754K01095,Edelweiss Large Cap Fund - Plan C - IDCW Option,66.18,2025-04-23
INF754K01046,Edelweiss Large Cap Fund - Regular Plan - Growth Option,81.55,2025-04-23
INF754K01012,Edelweiss Large Cap Fund - Regular Plan - IDCW Option,27.86,2025-04-23
INF754K01087,Edelweiss Large Cap Fund -Plan B - Growth option,82.04,2025-04-23
INF754K01129,Edelweiss Large Cap Fund -Plan C - Growth option,80.97,2025-04-23
INF090I01FO5,Franklin India BLUECHIP FUND - Direct - IDCW ,52.6709,2025-04-23
INF090I01155,Franklin India BLUECHIP FUND - IDCW ,45.4695,2025-04-23
INF090I01FN7,Franklin India Bluechip Fund- Direct - Growth,1089.5011,2025-04-23
INF090I01171,Franklin India Bluechip Fund-Growth,985.9428,2025-04-23
INF666M01600,Groww Largecap Fund (formerly known as Indiabulls Blue Chip Fund) - Direct Plan - Growth Option,48.83,2025-04-23
INF666M01162,Groww Largecap Fund (formerly known as Indiabulls Blue Chip Fund) - Regular Plan- Growth Option,40.84,2025-04-23
INF666M01626,Groww Largecap Fund (formerly known as Indiabulls Bluechip Fund)- Direct Plan- - Income Distribution cum capital withdrawal Option (Payout & Reinvestment),28.3,2025-04-23
INF666M01CQ6,Groww Largecap Fund (formerly known as Indiabulls Bluechip Fund)- Direct Plan- Half Yearly -Income Distribution cum capital withdrawal Option (Payout & Reinvestment),27.47,2025-04-23
INF666M01CM5,Groww Largecap Fund (formerly known as Indiabulls Bluechip Fund)- Direct Plan- Monthly - Income Distribution cum capital withdrawal Option (Payout & Reinvestment),21.82,2025-04-23
INF666M01CO1,Groww Largecap Fund (formerly known as Indiabulls Bluechip Fund)- Direct Plan- Quarterly - Income Distribution cum capital withdrawal Option (Payout & Reinvestment),27.26,2025-04-23
INF666M01188,Groww Largecap Fund (formerly known as Indiabulls Bluechip Fund)- Regular Plan- - Income Distribution cum capital withdrawal Option (Payout & Reinvestment),23.01,2025-04-23
INF666M01CW4,Groww Largecap Fund (formerly known as Indiabulls Bluechip Fund)- Regular Plan- Half Yearly - Income Distribution cum capital withdrawal Option (Payout & Reinvestment),24.52,2025-04-23
INF666M01CS2,Groww Largecap Fund (formerly known as Indiabulls Bluechip Fund)- Regular Plan- Monthly - Income Distribution cum capital withdrawal Option (Payout & Reinvestment),23.52,2025-04-23
INF666M01CU8,Groww Largecap Fund (formerly known as Indiabulls Bluechip Fund)- Regular Plan- Quarterly - Income Distribution cum capital withdrawal Option (Payout & Reinvestment),24.38,2025-04-23
INF179K01YV8,HDFC Large Cap Fund - Growth Option - Direct Plan,1202.078,2025-04-23
INF179K01BE2,HDFC Large Cap Fund - Growth Option - Regular Plan,1113.068,2025-04-23
INF179K01YT2,HDFC Large Cap Fund - IDCW Option - Direct Plan,66.075,2025-04-23
INF179K01BC6,HDFC Large Cap Fund - IDCW Option - Regular Plan,56.189,2025-04-23
INF336L01CM7,HSBC Large Cap Fund - Direct Growth,508.9572,2025-04-23
INF336L01CK1,HSBC Large Cap Fund - Direct IDCW,42.0337,2025-04-23
INF336L01016,HSBC Large Cap Fund - Regular Growth,459.2676,2025-04-23
INF336L01024,HSBC Large Cap Fund - Regular IDCW,44.6597,2025-04-23
INF109K016L0,ICICI Prudential Bluechip Fund - Direct Plan - Growth,116.63,2025-04-23
INF109K014L5,ICICI Prudential Bluechip Fund - Direct Plan - IDCW,61.47,2025-04-23
INF109K01BL4,ICICI Prudential Bluechip Fund - Growth,106.35,2025-04-23
INF109K01EP9,ICICI Prudential Bluechip Fund - IDCW,31.14,2025-04-23
INF205K01LB0,Invesco India Largecap Fund - Direct Plan - Growth,79.36,2025-04-23
INF205K01KZ1,Invesco India Largecap Fund - Direct Plan - IDCW (Payout / Reinvestment),35.17,2025-04-23
INF205K01304,Invesco India Largecap Fund - Growth,66.35,2025-04-23
INF205K01320,Invesco India Largecap Fund - IDCW (Payout / Reinvestment),27.56,2025-04-23
INF00XX01804,ITI Large Cap Fund - Direct Plan - Growth Option,18.6622,2025-04-23
INF00XX01812,ITI Large Cap Fund - Direct Plan - IDCW Option,18.6622,2025-04-23
INF00XX01770,ITI Large Cap Fund - Regular Plan - Growth Option,17.062,2025-04-23
INF00XX01788,ITI Large Cap Fund - Regular Plan - IDCW Option,17.062,2025-04-23
INF192K01JU4,JM Large Cap Fund (Direct) - Annual IDCW,69.4324,2025-04-23
INF192K01BZ0,JM Large Cap Fund (Direct) - Growth Option,168.5587,2025-04-23
INF192K01JR0,JM Large Cap Fund (Direct) - Half Yearly IDCW ,68.947,2025-04-23
INF192K01BX5,JM Large Cap Fund (Direct) - IDCW,67.6744,2025-04-23
INF192K01JJ7,JM Large Cap Fund (Direct) - Monthly IDCW ,68.8032,2025-04-23
INF192K01JN9,JM Large Cap Fund (Direct) - Quarterly IDCW,69.4447,2025-04-23
INF192K01JS8,JM Large Cap Fund (Regular) - Annual IDCW,29.5195,2025-04-23
INF192K01601,JM Large Cap Fund (Regular) - Growth Option,147.8769,2025-04-23
INF192K01JP4,JM Large Cap Fund (Regular) - Half Yearly IDCW,24.2416,2025-04-23
INF192K01585,JM Large Cap Fund (Regular) - IDCW ,28.7064,2025-04-23
INF192K01JH1,JM Large Cap Fund (Regular) - Monthly IDCW,22.9773,2025-04-23
INF192K01JL3,JM Large Cap Fund (Regular) - Quarterly IDCW,33.3717,2025-04-23
INF174K01153,Kotak Bluechip Fund - Growth,550.203,2025-04-23
INF174K01KW6,Kotak Bluechip Fund - Growth - Direct,631.187,2025-04-23
INF174K01KY2,Kotak Bluechip Fund - Payout of Income Distribution cum capital withdrawal option - Direct,83.476,2025-04-23
INF174K01179,Kotak Bluechip Fund - Payout of Income Distribution cumcapital withdrawal option,71.022,2025-04-23
INF767K01EJ7,LIC MF Large Cap Fund-Direct Plan-Growth,61.9698,2025-04-23
INF767K01EI9,LIC MF Large Cap Fund-Direct Plan-IDCW,39.0263,2025-04-23
INF767K01105,LIC MF Large Cap Fund-Regular Plan-Growth,54.6654,2025-04-23
INF767K01097,LIC MF Large Cap Fund-Regular Plan-IDCW,33.0145,2025-04-23
INF174V01747,Mahindra Manulife Large Cap Fund - Direct Plan - IDCW,19.1096,2025-04-23
INF174V01721,Mahindra Manulife Large Cap Fund - Direct Plan -Growth,25.2452,2025-04-23
INF174V01697,Mahindra Manulife Large Cap Fund - Regular Plan - Growth,22.59,2025-04-23
INF174V01713,Mahindra Manulife Large Cap Fund - Regular Plan - IDCW,16.6125,2025-04-23
INF769K01AX2,Mirae Asset Large Cap Fund - Direct Plan - Growth,121.971,2025-04-23
INF769K01010,Mirae Asset Large Cap Fund - Growth Plan,108.459,2025-04-23
INF769K01AY0,Mirae Asset Large Cap Fund Direct IDCW,69.037,2025-04-23
INF769K01036,Mirae Asset Large Cap Fund Regular IDCW,30.13,2025-04-23
INF247L01CE3,Motilal Oswal Large Cap Direct Plan Growth,13.488,2025-04-23
INF247L01CF0,Motilal Oswal Large Cap Direct Plan IDCW,12.7375,2025-04-23
INF247L01CB9,Motilal Oswal Large Cap Regular Plan Growth,13.2672,2025-04-23
INF247L01CC7,Motilal Oswal Large Cap Regular Plan IDCW,12.3825,2025-04-23
INF204K01562,Nippon India Large Cap  Fund- Growth Plan -Growth Option,86.3846,2025-04-23
INF204K01XG7,NIPPON INDIA LARGE CAP FUND - DIRECT Plan - IDCW Option,40.1195,2025-04-23
INF204K01D30,Nippon India Large Cap Fund - Direct Plan Growth Plan - Bonus Option,96.1708,2025-04-23
INF204K01XI3,Nippon India Large Cap Fund - Direct Plan Growth Plan - Growth Option,96.1708,2025-04-23
INF204K01539,NIPPON INDIA LARGE CAP FUND - IDCW Option,26.4316,2025-04-23
INF204K01554,Nippon India Large Cap Fund- Growth Plan Bonus Option,86.3846,2025-04-23
INF663L01GS2,PGIM India Large Cap Fund - Direct Plan - Dividend,28.57,2025-04-23
INF663L01GR4,PGIM India Large Cap Fund - Direct Plan - Growth,390.27,2025-04-23
INF663L01GU8,PGIM India Large Cap Fund - Dividend,20.08,2025-04-23
INF663L01GW4,PGIM India Large Cap Fund - Growth,330.13,2025-04-23
INF966L01AT0,quant Large Cap Fund - Growth Option - Direct Plan,14.7656,2025-04-23
INF966L01AW4,quant Large Cap Fund - Growth Option - Regular Plan,14.1367,2025-04-23
INF966L01AU8,quant Large Cap Fund - IDCW Option - Direct Plan,14.8275,2025-04-23
INF966L01AX2,quant Large Cap Fund - IDCW Option - Regular Plan,14.0564,2025-04-23
INF0K1H01255,Samco Large Cap Fund - Direct Plan - Growth Option,10.04,2025-04-23
INF0K1H01263,Samco Large Cap Fund - Regular Plan - Growth Option,10.02,2025-04-23
INF200K01QV8,SBI Blue Chip Fund - Direct Plan - Income Distribution cum Capital Withdrawal Option (IDCW),63.8976,2025-04-23
INF200K01164,SBI Blue Chip Fund - Regular Plan - Income Distribution cum Capital Withdrawal Option (IDCW),50.645,2025-04-23
INF200K01QX4,SBI BLUE CHIP FUND-DIRECT PLAN -GROWTH,98.4562,2025-04-23
INF200K01180,SBI BLUE CHIP FUND-REGULAR PLAN GROWTH,89.0253,2025-04-23
INF903JA1JE6,Sundaram Large Cap Fund (Formerly Known as Sundaram Blue Chip  Fund)  Direct Plan - Reinvestment of Income Distribution cum Capital Withdrawal (IDCW),18.5539,2025-04-23
INF903JA1JA4,Sundaram Large Cap Fund (Formerly Known as Sundaram Blue Chip Fund)  Regular Plan - Payout of Income Distribution cum Capital Withdrawal (IDCW),17.3173,2025-04-23
INF903JA1JD8,Sundaram Large Cap Fund (Formerly Known as Sundaram Blue Chip Fund) Direct Plan - Payout of Income Distribution cum Capital Withdrawal (IDCW),18.5539,2025-04-23
INF903JA1JB2,Sundaram Large Cap Fund (Formerly Known as Sundaram Blue Chip Fund) Regular Plan - Reinvestment of Income Distribution cum Capital Withdrawal (IDCW),17.3173,2025-04-23
INF903JA1JC0,Sundaram Large Cap Fund (Formerly Known as Sundaram Blue Chip Fund)Direct Plan - Growth,22.1687,2025-04-23
INF903JA1IZ3,Sundaram Large Cap Fund(Formerly Known as Sundaram Blue Chip Fund) Regular Plan - Growth,20.7114,2025-04-23
INF277K01QZ7,Tata Large Cap Fund -Direct Plan Growth Option,558.1512,2025-04-23
INF277K01931,Tata Large Cap Fund -Regular Plan - Growth Option,487.4189,2025-04-23
INF277K01QX2,Tata Large Cap Fund- Direct Plan - Payout of IDCW Option,126.8017,2025-04-23
INF277K01EG3,Tata Large Cap Fund- Regular Plan - Payout of IDCW Option,106.204,2025-04-23
INF044D01BX3,Taurus Large Cap Fund - Direct Plan - Growth,161.49,2025-04-23
INF044D01BY1,Taurus Large Cap Fund - Direct Plan - Payout of Income Distribution cum Capital Withdrawal option,71.14,2025-04-23
INF044D01773,Taurus Large Cap Fund - Regular Plan - Growth,152.71,2025-04-23
